Entity,Code,Day,people_vaccinated_per_hundred,145610-annotations
Senegal,SEN,2023-02-05,12.53,
Senegal,SEN,2023-02-12,15.5,
Senegal,SEN,2023-03-05,15.5,
Senegal,SEN,2023-04-09,15.5,
Senegal,SEN,2023-04-23,15.5,
Senegal,SEN,2023-05-07,15.5,
Serbia,SRB,2021-01-08,0.1,
Serbia,SRB,2021-01-10,0.14,
Serbia,SRB,2021-01-14,0.26,
Serbia,SRB,2021-01-20,0.65,
Serbia,SRB,2021-01-21,1.23,
Serbia,SRB,2021-01-22,1.74,
Serbia,SRB,2021-01-23,2.38,
Serbia,SRB,2021-01-24,3.17,
Serbia,SRB,2021-01-25,3.73,
Serbia,SRB,2021-01-26,4.65,
Serbia,SRB,2021-01-27,5.27,
Serbia,SRB,2021-01-28,5.84,
Serbia,SRB,2021-01-29,6.27,
Serbia,SRB,2021-01-30,6.37,
Serbia,SRB,2021-02-02,7.22,
Serbia,SRB,2021-02-03,7.48,
Serbia,SRB,2021-02-04,7.67,
Serbia,SRB,2021-02-05,7.83,
Serbia,SRB,2021-02-07,7.92,
Serbia,SRB,2021-02-10,8.62,
Serbia,SRB,2021-02-12,10.33,
Serbia,SRB,2021-02-14,11.71,
Serbia,SRB,2021-02-23,12.04,
Serbia,SRB,2021-02-24,12.46,
Serbia,SRB,2021-02-25,12.78,
Serbia,SRB,2021-02-26,12.9,
Serbia,SRB,2021-02-27,13.41,
Serbia,SRB,2021-02-28,13.46,
Serbia,SRB,2021-03-01,13.77,
Serbia,SRB,2021-03-02,14.13,
Serbia,SRB,2021-03-03,14.56,
Serbia,SRB,2021-03-04,14.74,
Serbia,SRB,2021-03-05,14.92,
Serbia,SRB,2021-03-06,14.99,
Serbia,SRB,2021-03-07,15,
Serbia,SRB,2021-03-08,15.74,
Serbia,SRB,2021-03-09,16.37,
Serbia,SRB,2021-03-10,16.68,
Serbia,SRB,2021-03-11,16.9,
Serbia,SRB,2021-03-12,17.41,
Serbia,SRB,2021-03-13,17.73,
Serbia,SRB,2021-03-14,17.83,
Serbia,SRB,2021-03-15,18.18,
Serbia,SRB,2021-03-16,18.31,
Serbia,SRB,2021-03-17,18.45,
Serbia,SRB,2021-03-18,18.7,
Serbia,SRB,2021-03-19,18.97,
Serbia,SRB,2021-03-20,18.99,
Serbia,SRB,2021-03-21,19.04,
Serbia,SRB,2021-03-22,19.12,
Serbia,SRB,2021-03-23,19.36,
Serbia,SRB,2021-03-24,19.47,
Serbia,SRB,2021-03-26,19.89,
Serbia,SRB,2021-03-28,20.43,
Serbia,SRB,2021-03-30,20.59,
Serbia,SRB,2021-03-31,20.79,
Serbia,SRB,2021-04-01,21.11,
Serbia,SRB,2021-04-02,21.22,
Serbia,SRB,2021-04-04,21.49,
Serbia,SRB,2021-04-05,21.55,
Serbia,SRB,2021-04-06,21.9,
Serbia,SRB,2021-04-07,22.59,
Serbia,SRB,2021-04-09,24.41,
Serbia,SRB,2021-04-10,24.98,
Serbia,SRB,2021-04-14,25.92,
Serbia,SRB,2021-04-15,26.3,
Serbia,SRB,2021-04-16,26.5,
Serbia,SRB,2021-04-17,26.6,
Serbia,SRB,2021-04-18,26.63,
Serbia,SRB,2021-04-21,27.2,
Serbia,SRB,2021-04-22,27.54,
Serbia,SRB,2021-04-23,27.65,
Serbia,SRB,2021-04-24,28.3,
Serbia,SRB,2021-04-26,28.45,
Serbia,SRB,2021-04-28,29.19,
Serbia,SRB,2021-04-30,29.49,
Serbia,SRB,2021-05-01,29.52,
Serbia,SRB,2021-05-02,29.52,
Serbia,SRB,2021-05-05,30.15,
Serbia,SRB,2021-05-06,30.39,
Serbia,SRB,2021-05-07,30.8,
Serbia,SRB,2021-05-08,31.15,
Serbia,SRB,2021-05-09,31.28,
Serbia,SRB,2021-05-10,31.57,
Serbia,SRB,2021-05-12,32.3,
Serbia,SRB,2021-05-15,33.16,
Serbia,SRB,2021-05-16,33.27,
Serbia,SRB,2021-05-17,33.53,
Serbia,SRB,2021-05-18,33.77,
Serbia,SRB,2021-05-19,34.04,
Serbia,SRB,2021-05-21,34.5,
Serbia,SRB,2021-05-23,34.75,
Serbia,SRB,2021-05-24,35.02,
Serbia,SRB,2021-05-25,35.33,
Serbia,SRB,2021-05-27,35.98,
Serbia,SRB,2021-05-30,36.63,
Serbia,SRB,2021-06-02,37.38,
Serbia,SRB,2021-06-03,37.58,
Serbia,SRB,2021-06-05,37.83,
Serbia,SRB,2021-06-09,38.31,
Serbia,SRB,2021-06-12,38.65,
Serbia,SRB,2021-06-17,39.02,
Serbia,SRB,2021-06-20,39.21,
Serbia,SRB,2021-07-05,39.72,
Serbia,SRB,2021-07-14,40.28,
Serbia,SRB,2021-07-16,40.41,
Serbia,SRB,2021-07-19,40.57,
Serbia,SRB,2021-07-22,40.81,
Serbia,SRB,2021-07-23,40.88,
Serbia,SRB,2021-07-26,40.93,
Serbia,SRB,2021-07-28,41.06,
Serbia,SRB,2021-07-29,41.12,
Serbia,SRB,2021-07-30,41.24,
Serbia,SRB,2021-07-31,41.27,
Serbia,SRB,2021-08-03,41.34,
Serbia,SRB,2021-08-04,41.39,
Serbia,SRB,2021-08-05,41.44,
Serbia,SRB,2021-08-06,41.48,
Serbia,SRB,2021-08-07,41.53,
Serbia,SRB,2021-08-08,41.56,
Serbia,SRB,2021-08-09,41.62,
Serbia,SRB,2021-08-10,41.67,
Serbia,SRB,2021-08-11,41.71,
Serbia,SRB,2021-08-12,41.76,
Serbia,SRB,2021-08-13,41.81,
Serbia,SRB,2021-08-15,41.85,
Serbia,SRB,2021-08-16,41.89,
Serbia,SRB,2021-08-17,41.94,
Serbia,SRB,2021-08-18,41.98,
Serbia,SRB,2021-08-19,42.02,
Serbia,SRB,2021-08-22,42.13,
Serbia,SRB,2021-08-23,42.19,
Serbia,SRB,2021-08-24,42.25,
Serbia,SRB,2021-08-25,42.3,
Serbia,SRB,2021-08-26,42.36,
Serbia,SRB,2021-08-28,42.45,
Serbia,SRB,2021-08-29,42.46,
Serbia,SRB,2021-08-30,42.54,
Serbia,SRB,2021-09-01,42.66,
Serbia,SRB,2021-09-02,42.72,
Serbia,SRB,2021-09-05,42.83,
Serbia,SRB,2021-09-06,42.89,
Serbia,SRB,2021-09-07,42.95,
Serbia,SRB,2021-09-08,43.02,
Serbia,SRB,2021-09-09,43.08,
Serbia,SRB,2021-09-12,43.22,
Serbia,SRB,2021-09-14,43.39,
Serbia,SRB,2021-09-16,43.52,
Serbia,SRB,2021-09-18,43.62,
Serbia,SRB,2021-09-19,43.64,
Serbia,SRB,2021-09-21,43.75,
Serbia,SRB,2021-09-22,43.82,
Serbia,SRB,2021-09-23,43.87,
Serbia,SRB,2021-09-24,43.93,
Serbia,SRB,2021-09-26,43.99,
Serbia,SRB,2021-09-28,44.13,
Serbia,SRB,2021-09-29,44.19,
Serbia,SRB,2021-09-30,44.24,
Serbia,SRB,2021-10-02,44.33,
Serbia,SRB,2021-10-05,44.44,
Serbia,SRB,2021-10-06,44.49,
Serbia,SRB,2021-10-07,44.55,
Serbia,SRB,2021-10-12,44.6,
Serbia,SRB,2021-10-19,44.7,
Serbia,SRB,2021-10-23,45.38,
Serbia,SRB,2021-10-24,45.41,
Serbia,SRB,2021-10-26,45.59,
Serbia,SRB,2021-10-29,45.84,
Serbia,SRB,2021-10-30,45.89,
Serbia,SRB,2021-11-01,45.98,
Serbia,SRB,2021-11-02,46.04,
Serbia,SRB,2021-11-03,46.1,
Serbia,SRB,2021-11-05,46.23,
Serbia,SRB,2021-11-07,46.31,
Serbia,SRB,2021-11-08,46.4,
Serbia,SRB,2021-11-09,46.49,
Serbia,SRB,2021-11-14,46.76,
Serbia,SRB,2021-11-18,47,
Serbia,SRB,2021-11-19,47.07,
Serbia,SRB,2021-11-22,47.17,
Serbia,SRB,2021-11-23,47.23,
Serbia,SRB,2021-11-24,47.28,
Serbia,SRB,2021-11-27,47.39,
Serbia,SRB,2021-11-28,47.41,
Serbia,SRB,2021-11-29,47.46,
Serbia,SRB,2021-11-30,47.5,
Serbia,SRB,2021-12-02,47.57,
Serbia,SRB,2021-12-03,47.63,
Serbia,SRB,2021-12-06,47.71,
Serbia,SRB,2021-12-07,47.74,
Serbia,SRB,2021-12-08,47.78,
Serbia,SRB,2021-12-09,47.8,
Serbia,SRB,2021-12-12,47.86,
Serbia,SRB,2021-12-14,47.91,
Serbia,SRB,2021-12-22,48.06,
Serbia,SRB,2021-12-26,48.12,
Serbia,SRB,2021-12-28,48.16,
Serbia,SRB,2022-01-01,48.26,
Serbia,SRB,2022-01-09,48.27,
Serbia,SRB,2022-01-14,48.33,
Serbia,SRB,2022-01-16,48.36,
Serbia,SRB,2022-01-18,48.39,
Serbia,SRB,2022-01-19,48.41,
Serbia,SRB,2022-01-23,48.45,
Serbia,SRB,2022-01-27,48.49,
Serbia,SRB,2022-01-30,48.51,
Serbia,SRB,2022-01-31,48.52,
Serbia,SRB,2022-02-02,48.54,
Serbia,SRB,2022-02-03,48.55,
Serbia,SRB,2022-02-07,48.57,
Serbia,SRB,2022-02-09,48.59,
Serbia,SRB,2022-02-11,48.6,
Serbia,SRB,2022-02-13,48.61,
Serbia,SRB,2022-02-14,48.62,
Serbia,SRB,2022-02-16,48.62,
Serbia,SRB,2022-02-20,48.64,
Serbia,SRB,2022-02-23,48.65,
Serbia,SRB,2022-02-24,48.65,
Serbia,SRB,2022-02-28,48.66,
Serbia,SRB,2022-03-01,48.67,
Serbia,SRB,2022-03-06,48.68,
Serbia,SRB,2022-03-09,48.69,
Serbia,SRB,2022-03-10,48.69,
Serbia,SRB,2022-03-21,48.71,
Serbia,SRB,2022-03-22,48.71,
Serbia,SRB,2022-05-10,48.78,
Serbia,SRB,2022-05-17,48.78,
Serbia,SRB,2022-05-18,48.79,
Serbia,SRB,2022-05-24,48.79,
Serbia,SRB,2022-05-25,48.79,
Serbia,SRB,2022-05-26,48.79,
Serbia,SRB,2022-06-01,48.8,
Serbia,SRB,2022-06-02,48.8,
Serbia,SRB,2022-06-06,48.8,
Serbia,SRB,2022-06-09,48.8,
Serbia,SRB,2022-06-14,48.8,
Serbia,SRB,2022-06-23,48.81,
Seychelles,SYC,2021-01-09,0,
Seychelles,SYC,2021-01-13,1.87,
Seychelles,SYC,2021-01-15,3.73,
Seychelles,SYC,2021-01-16,6.53,
Seychelles,SYC,2021-01-19,10.25,
Seychelles,SYC,2021-01-20,12.29,
Seychelles,SYC,2021-01-22,15.77,
Seychelles,SYC,2021-01-23,17.13,
Seychelles,SYC,2021-01-25,18.56,
Seychelles,SYC,2021-01-26,21.2,
Seychelles,SYC,2021-01-27,23.88,
Seychelles,SYC,2021-01-28,26.86,
Seychelles,SYC,2021-01-29,28.81,
Seychelles,SYC,2021-02-01,32.74,
Seychelles,SYC,2021-02-02,33.87,
Seychelles,SYC,2021-02-03,34.62,
Seychelles,SYC,2021-02-06,35.09,
Seychelles,SYC,2021-02-08,35.2,
Seychelles,SYC,2021-02-09,35.21,
Seychelles,SYC,2021-02-10,35.21,
Seychelles,SYC,2021-02-11,35.42,
Seychelles,SYC,2021-02-13,39.02,
Seychelles,SYC,2021-02-15,39.02,
Seychelles,SYC,2021-02-16,39.03,
Seychelles,SYC,2021-02-17,39.05,
Seychelles,SYC,2021-02-18,39.78,
Seychelles,SYC,2021-02-19,40.57,
Seychelles,SYC,2021-02-21,41.05,
Seychelles,SYC,2021-02-23,44.05,
Seychelles,SYC,2021-02-25,48.14,
Seychelles,SYC,2021-02-27,52.17,
Seychelles,SYC,2021-03-01,52.18,
Seychelles,SYC,2021-03-03,52.51,
Seychelles,SYC,2021-03-04,53.29,
Seychelles,SYC,2021-03-08,54.04,
Seychelles,SYC,2021-03-10,56.41,
Seychelles,SYC,2021-03-11,57,
Seychelles,SYC,2021-03-15,57.93,
Seychelles,SYC,2021-03-18,58.3,
Seychelles,SYC,2021-03-23,58.9,
Seychelles,SYC,2021-03-24,58.93,
Seychelles,SYC,2021-03-30,59.44,
Seychelles,SYC,2021-04-01,59.85,
Seychelles,SYC,2021-04-06,60.21,
Seychelles,SYC,2021-04-10,61.13,
Seychelles,SYC,2021-04-13,61.84,
Seychelles,SYC,2021-04-19,62.01,
Seychelles,SYC,2021-04-23,62.07,
Seychelles,SYC,2021-04-26,62.15,
Seychelles,SYC,2021-04-28,62.58,
Seychelles,SYC,2021-04-29,63.17,
Seychelles,SYC,2021-05-03,63.51,
Seychelles,SYC,2021-05-05,63.95,
Seychelles,SYC,2021-05-12,65.07,
Seychelles,SYC,2021-05-15,65.26,
Seychelles,SYC,2021-05-18,65.46,
Seychelles,SYC,2021-05-25,65.75,
Seychelles,SYC,2021-06-02,65.95,
Seychelles,SYC,2021-06-10,65.95,
Seychelles,SYC,2021-06-18,65.95,
Seychelles,SYC,2021-06-24,65.96,
Seychelles,SYC,2021-06-30,66.19,
Seychelles,SYC,2021-07-05,66.73,
Seychelles,SYC,2021-07-22,68.03,
Seychelles,SYC,2021-08-09,68.86,
Seychelles,SYC,2021-09-16,72.16,
Seychelles,SYC,2021-10-15,75.23,
Seychelles,SYC,2021-10-25,75.63,
Seychelles,SYC,2021-10-26,75.7,
Seychelles,SYC,2021-11-03,75.91,
Seychelles,SYC,2021-11-08,75.96,
Seychelles,SYC,2021-11-15,76.16,
Seychelles,SYC,2021-11-17,76.23,
Seychelles,SYC,2021-11-23,76.41,
Seychelles,SYC,2021-11-29,76.48,
Seychelles,SYC,2021-12-10,76.65,
Seychelles,SYC,2021-12-17,76.84,
Seychelles,SYC,2021-12-28,76.86,
Seychelles,SYC,2022-01-18,77.86,
Seychelles,SYC,2022-02-15,78.41,
Seychelles,SYC,2022-02-22,78.47,
Seychelles,SYC,2022-03-01,78.54,
Seychelles,SYC,2022-03-18,78.71,
Seychelles,SYC,2022-05-08,79.04,
Seychelles,SYC,2022-05-22,79.12,
Seychelles,SYC,2022-05-29,79.2,
Seychelles,SYC,2022-06-05,79.23,
Seychelles,SYC,2022-06-19,79.29,
Seychelles,SYC,2022-07-03,79.43,
Seychelles,SYC,2022-07-17,79.51,
Seychelles,SYC,2022-07-24,79.56,
Seychelles,SYC,2022-08-07,79.59,
Seychelles,SYC,2022-08-14,79.65,
Seychelles,SYC,2022-08-28,79.71,
Seychelles,SYC,2022-09-18,79.78,
Seychelles,SYC,2022-09-25,79.8,
Seychelles,SYC,2022-10-23,79.95,
Seychelles,SYC,2022-11-06,79.98,
Seychelles,SYC,2022-11-13,80.01,
Seychelles,SYC,2022-12-04,80.06,
Seychelles,SYC,2022-12-11,80.09,
Seychelles,SYC,2023-01-29,80.11,
Seychelles,SYC,2023-03-19,82.6,
Seychelles,SYC,2023-04-09,82.62,
Sierra Leone,SLE,2021-03-14,0,
Sierra Leone,SLE,2021-03-25,0.12,
Sierra Leone,SLE,2021-03-30,0.3,
Sierra Leone,SLE,2021-03-31,0.37,
Sierra Leone,SLE,2021-04-10,0.44,
Sierra Leone,SLE,2021-04-14,0.48,
Sierra Leone,SLE,2021-04-15,0.49,
Sierra Leone,SLE,2021-04-25,0.61,
Sierra Leone,SLE,2021-04-27,0.62,
Sierra Leone,SLE,2021-04-29,0.63,
Sierra Leone,SLE,2021-05-01,0.64,
Sierra Leone,SLE,2021-05-05,0.66,
Sierra Leone,SLE,2021-05-08,0.68,
Sierra Leone,SLE,2021-05-31,0.8,
Sierra Leone,SLE,2021-06-08,0.83,
Sierra Leone,SLE,2021-06-10,0.88,
Sierra Leone,SLE,2021-06-14,0.91,
Sierra Leone,SLE,2021-06-20,0.95,
Sierra Leone,SLE,2021-08-27,1.86,
Sierra Leone,SLE,2021-09-13,2.1,
Sierra Leone,SLE,2021-09-27,2.2,
Sierra Leone,SLE,2021-09-29,2.24,
Sierra Leone,SLE,2021-10-12,3.4,
Sierra Leone,SLE,2021-10-18,3.7,
Sierra Leone,SLE,2021-11-04,5.87,
Sierra Leone,SLE,2021-11-10,7.01,
Sierra Leone,SLE,2021-11-26,8.17,
Sierra Leone,SLE,2022-01-11,8.68,
Sierra Leone,SLE,2022-01-26,13.34,
Sierra Leone,SLE,2022-02-07,14.05,
Sierra Leone,SLE,2022-02-18,17.21,
Sierra Leone,SLE,2022-02-25,17.21,
Sierra Leone,SLE,2022-03-04,17.62,
Sierra Leone,SLE,2022-03-15,20.07,
Sierra Leone,SLE,2022-03-29,20.26,
Sierra Leone,SLE,2022-04-26,23.07,
Sierra Leone,SLE,2022-05-01,23.1,
Sierra Leone,SLE,2022-05-22,25.51,
Sierra Leone,SLE,2022-06-05,27.7,
Sierra Leone,SLE,2022-06-19,27.7,
Sierra Leone,SLE,2022-06-26,30.46,
Sierra Leone,SLE,2022-07-10,30.73,
Sierra Leone,SLE,2022-07-24,30.75,
Sierra Leone,SLE,2022-08-07,33.5,
Sierra Leone,SLE,2022-08-28,33.75,
Sierra Leone,SLE,2022-09-18,36.28,
Sierra Leone,SLE,2022-10-02,36.94,
Sierra Leone,SLE,2022-10-16,39.99,
Sierra Leone,SLE,2022-10-23,39.99,
Sierra Leone,SLE,2022-10-30,40.82,
Sierra Leone,SLE,2022-11-06,41.76,
Sierra Leone,SLE,2022-11-20,43.05,
Sierra Leone,SLE,2022-11-27,44.52,
Sierra Leone,SLE,2022-12-04,44.59,
Sierra Leone,SLE,2022-12-18,50.18,
Sierra Leone,SLE,2023-01-01,52.36,
Sierra Leone,SLE,2023-02-05,53.1,
Sierra Leone,SLE,2023-02-19,54.54,
Sierra Leone,SLE,2023-02-26,54.65,
Sierra Leone,SLE,2023-03-05,55.61,
Sierra Leone,SLE,2023-03-12,56.62,
Sierra Leone,SLE,2023-03-19,57.56,
Sierra Leone,SLE,2023-03-26,58.28,
Sierra Leone,SLE,2023-04-30,59.42,
Sierra Leone,SLE,2023-05-21,61.03,
Singapore,SGP,2020-12-30,0.01,
Singapore,SGP,2020-12-31,0.01,
Singapore,SGP,2021-01-01,0.01,
Singapore,SGP,2021-01-02,0.01,
Singapore,SGP,2021-01-03,0.01,
Singapore,SGP,2021-01-04,0.01,
Singapore,SGP,2021-01-05,0.01,
Singapore,SGP,2021-01-06,0.02,
Singapore,SGP,2021-01-07,0.02,
Singapore,SGP,2021-01-08,0.03,
Singapore,SGP,2021-01-09,0.04,
Singapore,SGP,2021-01-10,0.04,
Singapore,SGP,2021-01-11,0.08,
Singapore,SGP,2021-01-12,0.13,
Singapore,SGP,2021-01-13,0.2,
Singapore,SGP,2021-01-14,0.29,
Singapore,SGP,2021-01-15,0.38,
Singapore,SGP,2021-01-16,0.41,
Singapore,SGP,2021-01-17,0.43,
Singapore,SGP,2021-01-18,0.56,
Singapore,SGP,2021-01-19,0.7,
Singapore,SGP,2021-01-20,0.86,
Singapore,SGP,2021-01-21,0.99,
Singapore,SGP,2021-01-22,1.13,
Singapore,SGP,2021-01-23,1.21,
Singapore,SGP,2021-01-24,1.29,
Singapore,SGP,2021-01-25,1.5,
Singapore,SGP,2021-01-26,1.72,
Singapore,SGP,2021-01-27,1.97,
Singapore,SGP,2021-01-28,2.22,
Singapore,SGP,2021-01-29,2.47,
Singapore,SGP,2021-01-30,2.59,
Singapore,SGP,2021-01-31,2.69,
Singapore,SGP,2021-02-01,2.85,
Singapore,SGP,2021-02-02,3.02,
Singapore,SGP,2021-02-03,3.22,
Singapore,SGP,2021-02-04,3.37,
Singapore,SGP,2021-02-05,3.54,
Singapore,SGP,2021-02-06,3.62,
Singapore,SGP,2021-02-07,3.66,
Singapore,SGP,2021-02-08,3.73,
Singapore,SGP,2021-02-09,3.79,
Singapore,SGP,2021-02-10,3.85,
Singapore,SGP,2021-02-11,3.87,
Singapore,SGP,2021-02-12,3.87,
Singapore,SGP,2021-02-13,3.88,
Singapore,SGP,2021-02-14,3.88,
Singapore,SGP,2021-02-15,3.91,
Singapore,SGP,2021-02-16,3.95,
Singapore,SGP,2021-02-17,4.01,
Singapore,SGP,2021-02-18,4.08,
Singapore,SGP,2021-02-19,4.18,
Singapore,SGP,2021-02-20,4.25,
Singapore,SGP,2021-02-21,4.29,
Singapore,SGP,2021-02-22,4.4,
Singapore,SGP,2021-02-23,4.54,
Singapore,SGP,2021-02-24,4.68,
Singapore,SGP,2021-02-25,4.83,
Singapore,SGP,2021-02-26,5.01,
Singapore,SGP,2021-02-27,5.16,
Singapore,SGP,2021-02-28,5.27,
Singapore,SGP,2021-03-01,5.44,
Singapore,SGP,2021-03-02,5.62,
Singapore,SGP,2021-03-03,5.82,
Singapore,SGP,2021-03-04,6.03,
Singapore,SGP,2021-03-05,6.28,
Singapore,SGP,2021-03-06,6.43,
Singapore,SGP,2021-03-07,6.52,
Singapore,SGP,2021-03-08,6.76,
Singapore,SGP,2021-03-09,7.06,
Singapore,SGP,2021-03-10,7.4,
Singapore,SGP,2021-03-11,7.79,
Singapore,SGP,2021-03-12,8.23,
Singapore,SGP,2021-03-13,8.65,
Singapore,SGP,2021-03-14,9,
Singapore,SGP,2021-03-15,9.49,
Singapore,SGP,2021-03-16,10.01,
Singapore,SGP,2021-03-17,10.59,
Singapore,SGP,2021-03-18,11.18,
Singapore,SGP,2021-03-19,11.82,
Singapore,SGP,2021-03-20,12.35,
Singapore,SGP,2021-03-21,12.83,
Singapore,SGP,2021-03-22,13.38,
Singapore,SGP,2021-03-23,13.87,
Singapore,SGP,2021-03-24,14.29,
Singapore,SGP,2021-03-25,14.67,
Singapore,SGP,2021-03-26,15.08,
Singapore,SGP,2021-03-27,15.49,
Singapore,SGP,2021-03-28,15.78,
Singapore,SGP,2021-03-29,16.39,
Singapore,SGP,2021-03-30,16.87,
Singapore,SGP,2021-03-31,17.28,
Singapore,SGP,2021-04-01,17.69,
Singapore,SGP,2021-04-02,18.02,
Singapore,SGP,2021-04-03,18.36,
Singapore,SGP,2021-04-04,18.65,
Singapore,SGP,2021-04-05,19.15,
Singapore,SGP,2021-04-06,19.63,
Singapore,SGP,2021-04-07,20.07,
Singapore,SGP,2021-04-08,20.48,
Singapore,SGP,2021-04-09,20.85,
Singapore,SGP,2021-04-10,21.17,
Singapore,SGP,2021-04-11,21.51,
Singapore,SGP,2021-04-12,21.81,
Singapore,SGP,2021-04-13,22.14,
Singapore,SGP,2021-04-14,22.49,
Singapore,SGP,2021-04-15,22.81,
Singapore,SGP,2021-04-16,23.17,
Singapore,SGP,2021-04-17,23.45,
Singapore,SGP,2021-04-18,23.71,
Singapore,SGP,2021-04-19,24.01,
Singapore,SGP,2021-04-20,24.4,
Singapore,SGP,2021-04-21,24.84,
Singapore,SGP,2021-04-22,25.28,
Singapore,SGP,2021-04-23,25.72,
Singapore,SGP,2021-04-24,26.04,
Singapore,SGP,2021-04-25,26.4,
Singapore,SGP,2021-04-26,26.74,
Singapore,SGP,2021-04-27,27.12,
Singapore,SGP,2021-04-28,27.51,
Singapore,SGP,2021-04-29,27.97,
Singapore,SGP,2021-04-30,28.4,
Singapore,SGP,2021-05-01,28.82,
Singapore,SGP,2021-05-02,29.18,
Singapore,SGP,2021-05-03,29.56,
Singapore,SGP,2021-05-04,29.95,
Singapore,SGP,2021-05-05,30.32,
Singapore,SGP,2021-05-06,30.76,
Singapore,SGP,2021-05-07,31.16,
Singapore,SGP,2021-05-08,31.5,
Singapore,SGP,2021-05-09,31.82,
Singapore,SGP,2021-05-10,32.34,
Singapore,SGP,2021-05-11,32.82,
Singapore,SGP,2021-05-12,33.02,
Singapore,SGP,2021-05-13,33.04,
Singapore,SGP,2021-05-14,33.33,
Singapore,SGP,2021-05-15,33.73,
Singapore,SGP,2021-05-16,34.09,
Singapore,SGP,2021-05-17,34.39,
Singapore,SGP,2021-05-18,34.72,
Singapore,SGP,2021-05-19,35.05,
Singapore,SGP,2021-05-20,35.48,
Singapore,SGP,2021-05-21,35.86,
Singapore,SGP,2021-05-22,36.16,
Singapore,SGP,2021-05-23,36.48,
Singapore,SGP,2021-05-24,36.96,
Singapore,SGP,2021-05-25,37.5,
Singapore,SGP,2021-05-26,37.98,
Singapore,SGP,2021-05-27,38.4,
Singapore,SGP,2021-05-28,38.85,
Singapore,SGP,2021-05-29,39.29,
Singapore,SGP,2021-05-30,39.66,
Singapore,SGP,2021-05-31,39.98,
Singapore,SGP,2021-06-01,40.44,
Singapore,SGP,2021-06-02,41.02,
Singapore,SGP,2021-06-03,41.83,
Singapore,SGP,2021-06-04,42.52,
Singapore,SGP,2021-06-05,43.03,
Singapore,SGP,2021-06-06,43.48,
Singapore,SGP,2021-06-07,43.95,
Singapore,SGP,2021-06-08,44.33,
Singapore,SGP,2021-06-09,44.81,
Singapore,SGP,2021-06-10,45.37,
Singapore,SGP,2021-06-11,45.92,
Singapore,SGP,2021-06-12,46.42,
Singapore,SGP,2021-06-13,46.9,
Singapore,SGP,2021-06-14,47.49,
Singapore,SGP,2021-06-15,48.15,
Singapore,SGP,2021-06-16,48.92,
Singapore,SGP,2021-06-17,49.66,
Singapore,SGP,2021-06-18,50.38,
Singapore,SGP,2021-06-19,51.08,
Singapore,SGP,2021-06-20,51.67,
Singapore,SGP,2021-06-21,52.44,
Singapore,SGP,2021-06-22,53.16,
Singapore,SGP,2021-06-23,53.89,
Singapore,SGP,2021-06-24,54.6,
Singapore,SGP,2021-06-25,55.3,
Singapore,SGP,2021-06-26,56.29,
Singapore,SGP,2021-06-27,57.17,
Singapore,SGP,2021-06-28,58.07,
Singapore,SGP,2021-06-29,58.76,
Singapore,SGP,2021-06-30,59.79,
Singapore,SGP,2021-07-01,60.9,
Singapore,SGP,2021-07-02,62.02,
Singapore,SGP,2021-07-03,63.11,
Singapore,SGP,2021-07-04,64.1,
Singapore,SGP,2021-07-05,65.17,
Singapore,SGP,2021-07-06,66.2,
Singapore,SGP,2021-07-07,67.22,
Singapore,SGP,2021-07-08,68.2,
Singapore,SGP,2021-07-09,69.12,
Singapore,SGP,2021-07-10,69.95,
Singapore,SGP,2021-07-11,70.62,
Singapore,SGP,2021-07-12,71.38,
Singapore,SGP,2021-07-13,71.95,
Singapore,SGP,2021-07-14,72.4,
Singapore,SGP,2021-07-15,72.81,
Singapore,SGP,2021-07-16,73.23,
Singapore,SGP,2021-07-17,73.59,
Singapore,SGP,2021-07-18,73.89,
Singapore,SGP,2021-07-19,74.14,
Singapore,SGP,2021-07-20,74.17,
Singapore,SGP,2021-07-21,74.53,
Singapore,SGP,2021-07-22,74.85,
Singapore,SGP,2021-07-23,75.16,
Singapore,SGP,2021-07-24,75.41,
Singapore,SGP,2021-07-25,75.64,
Singapore,SGP,2021-07-26,75.89,
Singapore,SGP,2021-07-27,76.16,
Singapore,SGP,2021-07-28,76.4,
Singapore,SGP,2021-07-29,76.64,
Singapore,SGP,2021-07-30,76.84,
Singapore,SGP,2021-07-31,77.02,
Singapore,SGP,2021-08-01,77.15,
Singapore,SGP,2021-08-02,77.33,
Singapore,SGP,2021-08-03,77.52,
Singapore,SGP,2021-08-04,77.69,
Singapore,SGP,2021-08-05,77.85,
Singapore,SGP,2021-08-06,78.01,
Singapore,SGP,2021-08-07,78.19,
Singapore,SGP,2021-08-08,78.36,
Singapore,SGP,2021-08-09,78.52,
Singapore,SGP,2021-08-10,78.74,
Singapore,SGP,2021-08-11,78.95,
Singapore,SGP,2021-08-12,79.13,
Singapore,SGP,2021-08-13,79.34,
Singapore,SGP,2021-08-14,79.55,
Singapore,SGP,2021-08-15,79.69,
Singapore,SGP,2021-08-16,79.86,
Singapore,SGP,2021-08-17,80,
Singapore,SGP,2021-08-18,80.14,
Singapore,SGP,2021-08-19,80.27,
Singapore,SGP,2021-08-20,80.42,
Singapore,SGP,2021-08-21,80.56,
Singapore,SGP,2021-08-22,80.65,
Singapore,SGP,2021-08-23,80.75,
Singapore,SGP,2021-08-24,80.84,
Singapore,SGP,2021-08-25,80.94,
